300946559,M,John,L,Mauney,1284 Old House Drive,Mansfield,OH,44902,11/1/1990,MC,5445903189345991,5/2021
150520224,F,Jennifer,C,Robbins,3118 Northwest Boulevard,Teterboro,NJ,07608,11/23/1936,Visa,4539793963335817,3/2020
056142500,F,Karla,E,Daniels,1864 Lake Forest Drive,Armonk Village,NY,10504,8/25/1941,Visa,4929446570548318,9/2020
572280266,F,Jenny,R,Lino,2867 Libby Street,Hawthorne,CA,90250,4/20/1964,MC,5481844947100895,5/2020
424376822,F,Angela,A,Smith,286 George Avenue,Mobile,AL,36638,12/13/1959,MC,5300681950111073,9/2020
684014409,F,Lisa,J,Cohen,1612 Diamond Street,Asheville,NC,28801,3/5/1965,MC,5288129776245234,1/2022
366502943,M,Shane,A,Ward,3606 Hayhurst Lane,Pontiac,MI,48342,6/5/1967,MC,5251787395746974,2/2020
547319251,F,Staci,R,Nagy,579 Hide A Way Road,San Jose,CA,95120,9/26/1938,Visa,4539363576327906,10/2021
579338439,M,James,V,Frazer,3706 Massachusetts Avenue,Washington,DC,20200,11/24/1983,MC,5598371041470081,8/2021
294703709,M,Francis,J,Whitehead,1834 Harter Street,Dayton,OH,45402,8/31/1940,MC,5311965709739483,3/2021
068162231,M,Jason,R,McFarlane,4758 Scott Street,New York,NY,10005,6/19/1938,Visa,4485913509945788,8/2021
654079288,M,Brady,M,Jackson,1846 Wexford Way,Columbia,SC,29210,4/27/1982,Visa,4556824656470666,12/2022
658095139,M,Angel,C,McBride,689 Mill Street,Greenville,SC,29607,2/19/1954,MC,5287621597733696,11/2021
360927992,M,Earl,C,Huffman,3853 Apple Lane,Woodhull,IL,61490,9/7/1941,MC,5427336113733309,5/2022
525745144,M,Joseph,A,Carlos,1930 Bird Street,Albuquerque,NM,87102,1/14/1957,Visa,4539503587383501,2/2020
528826101,M,Leandro,I,Matthews,4856 Austin Secret Lane,Mt Pleasant,UT,84647,2/5/1951,Visa,4556390596652243,5/2021
677012268,M,Martin,J,Gaston,385 Edgewood Road,Pine Bluff,AR,71601,10/9/1974,Visa,4532355416786645,2/2022
257200344,F,Donna,R,Massey,4248 Junkins Avenue,Fitzgerald,GA,31750,5/12/1938,MC,5280328376470550,10/2021
565225768,F,Beverly,J,Gray,2067 Davis Avenue,Cotati,CA,94928,5/8/1974,Visa,4716186442688523,9/2020
602503741,F,Leslie,C,Mauldin,992 Creekside Lane,Ventura,CA,93001,5/15/1954,MC,5380184073545056,6/2020
488868763,M,Collin,B,Johnson,3092 Irving Place,Hillsboro,MO,63050,10/3/1985,MC,5317361899079084,2/2022
484883500,M,Jordan,J,Warthen,3565 Centennial Farm Road,Walnut,IA,51577,12/26/1928,MC,5538898269204183,11/2020
644648382,M,Ron,D,Hanchett,2916 Romines Mill Road,Dallas,TX,75219,4/13/1951,MC,5498640250105757,9/2021
676095818,F,Jane,J,Chadwick,4800 Dawson Drive,Little Rock,AR,72211,12/12/1971,Visa,4929682681586124,12/2020
271689578,M,Bruce,A,Maier,1805 Collins Avenue,Columbus,OH,43214,7/15/1977,MC,5279683455941928,10/2022
149624406,F,Cristina,S,Fernandez,1785 Watson Street,Pennington,NJ,08534,3/17/1967,MC,5446933387931721,3/2022
345649118,F,Gwendolyn,R,Seymour,531 Trainer Avenue,Aledo,IL,61231,9/11/1991,Visa,4539077806874426,8/2021
629901826,M,Gary,E,Schneider,2249 Pickens Way,Athens,TX,75751,6/19/1939,Visa,4532844271848988,4/2021
377522593,M,Graham,D,Ontiveros,263 Ben Street,East Lansing,MI,48823,10/6/1933,Visa,4556395004038547,9/2022
447823039,M,John,S,Taylor,3055 Henry Ford Avenue,Coffeyville,OK,67337,5/17/1960,Visa,4485824073889221,8/2022
626474606,F,Ann,R,Hill,4287 Byers Lane,Marysville,CA,95901,1/21/1938,MC,5551768289678694,1/2022
357168645,M,Robert,B,Pierce,1970 West Drive,Westchester,IL,60154,1/14/1974,MC,5202173072523988,7/2021
692014796,M,Ken,D,McCool,2017 Jefferson Street,Newport News,VA,23601,8/4/1989,MC,5426384468702520,1/2020
389900480,F,Marion,K,Danley,1676 Grant View Drive,New Berlin,WI,53151,10/4/1942,MC,5493963246285771,5/2021
659030431,F,Claudia,J,Fox,1626 Victoria Street,Baton Rouge,LA,70811,12/7/1958,Visa,4532641205176563,12/2021
769123230,F,Sophie,J,Pulido,1015 Mulberry Lane,West Palm Beach,FL,33401,11/28/1976,Visa,4485733075044596,10/2022
541426189,M,Mark,D,Siler,578 Karen Lane,Portland,OR,97218,3/11/1965,MC,5425010006475961,8/2020
436575934,F,Gina,C,Hitt,1926 Big Indian,Kenner,LA,70062,10/1/1948,MC,5238369075239428,1/2021
242605109,F,Sheryl,R,Fincher,4882 Fire Access Road,North Wilkesboro,NC,28659,10/5/1990,MC,5340505234768741,2/2021
340703715,M,Paul,K,Dille,1023 Simpson Street,Rock Island,IL,61201,12/29/1955,MC,5455907564364318,11/2021
193091241,M,Ralph,H,McCarty,4388 Cityview Drive,Eagleville,PA,19403,3/29/1960,MC,5445304318970009,3/2022
085727347,F,Cynthia,L,Newell,4223 Orphan Road,Buffalo,NY,14202,3/20/1947,Visa,4532044103515612,11/2021
300033093,M,Manuel,A,Wilson,1282 Bates Brothers Road,Columbus,OH,43215,4/4/1987,MC,5238590261284775,1/2022
573318248,F,Lisa,E,Parham,2476 Heritage Road,Visalia,CA,93291,6/24/1950,Visa,4485465197111348,2/2022
385843932,M,Paul,A,Paquette,4570 Hayhurst Lane,Livonia,MI,48150,1/31/1936,Visa,4539297958990685,9/2021
213184843,M,Christopher,D,Harrington,4546 Bobcat Drive,Annapolis Junction,MD,20701,10/27/1986,Visa,4556332906883035,11/2020
266853027,F,Susan,G,Dillard,4069 Spirit Drive,Branford,FL,32008,8/26/1969,MC,5556819233491190,5/2021
574741827,M,Darrell,L,Lester,4448 Blackwell Street,Kotzebue,AK,99752,11/13/1933,MC,5220036752302163,10/2021
157843944,M,Jason,D,Canales,1757 Lake Road,Pleasantville,NJ,08232,1/1/1927,MC,5356864916189135,9/2020
343015130,F,Barbara,J,Matlock,4840 Victoria Street,Arlington Heights,IL,60004,1/22/1973,MC,5199929260748793,9/2020
440122057,M,Jason,C,Swanson,3184 Bridge Street,Scipio,OK,74566,6/27/1939,Visa,4556631822713519,12/2021
417253280,M,Steven,K,Dean,1304 Marcus Street,Huntsville,AL,35802,1/31/1935,Visa,4485229071546734,11/2022
604269862,M,Anthony,T,Stoudt,4252 Hide A Way Road,Santa Clara,CA,95054,7/9/1954,MC,5500072644651948,8/2022
650056273,F,Melba,M,Carroll,2870 Sampson Street,Central City,CO,80427,7/7/1931,Visa,4716407477777175,9/2021
035166191,M,Pablo,C,Daniel,665 Winding Way,Providence,RI,02908,3/12/1941,MC,5249697036366592,2/2021
210123247,F,Elizebeth,D,Pettigrew,1413 Berkley Street,Newark,PA,19714,7/20/1990,MC,5502484650466814,7/2022
548097105,F,Ann,F,Crum,4726 Thompson Drive,Fremont,CA,94538,6/5/1945,MC,5420666633207864,10/2022
542149175,F,Lessie,T,Johnson,4683 Godfrey Street,Salem,OR,97301,4/5/1979,Visa,4485184837731346,8/2022
622130436,F,Amanda,D,Gilmore,1839 Tenmile,Oceanside,CA,92054,8/2/1949,Visa,4556675938666673,4/2022
618286344,F,Louise,M,Sanders,1901 Ashcraft Court,Carlsbad,CA,92009,3/1/1957,MC,5184557807285537,1/2020
235095952,M,Marco,J,Eckert,4449 Columbia Mine Road,Charleston,WV,25301,3/23/1963,Visa,4929324476913045,10/2021
453017064,M,Nicolas,L,Wilson,770 Poco Mas Drive,Dallas,TX,75202,6/5/1979,MC,5280463162708747,4/2021
219690490,M,Clint,C,Haley,1261 Roane Avenue,Landover,MD,20785,6/27/1973,MC,5510495096301209,1/2022
428208943,M,Nicholas,C,Torres,2530 Washington Avenue,Jackson,MS,39201,11/27/1946,MC,5541740724102344,2/2022
113405436,M,James,D,Guyer,3222 Nuzum Court,Buffalo,NY,14216,12/7/1953,MC,5451747432605763,5/2022
519152313,M,Michael,H,Wright,1317 Science Center Drive,Boise,ID,83702,9/16/1992,Visa,4929825882389562,3/2021
772240321,F,Anita,L,Willis,975 Village View Drive,Fort Myers,FL,33901,1/31/1934,MC,5273222064706095,2/2022
650079831,F,Virginia,S,Taylor,4327 Leo Street,Denver,CO,80202,11/20/1963,MC,5506619751152021,10/2021
083012113,F,Helen,J,Jameson,105 Duncan Avenue,Long Island City,NY,11101,5/2/1960,Visa,4539346719088923,3/2020
001742652,M,David,A,Rodgers,1846 Grasselli Street,Manchester,NH,03109,4/20/1934,Visa,4485799105934544,9/2020
515505007,M,Clyde,M,Jacobson,3086 Ridge Road,Parsons,KS,67357,1/9/1981,Visa,4485107231212480,7/2022
626234649,M,James,H,Kim,2665 Driftwood Road,Oakland,CA,94612,6/29/1991,MC,5486123868793094,3/2020
534353379,F,Sylvia,G,Williams,4147 Horizon Circle,Seattle,WA,98161,10/16/1961,MC,5489640337629879,1/2021
180629363,M,Roger,T,Jackson,663 Pheasant Ridge Road,Philadelphia,PA,19124,4/23/1943,MC,5459566257265582,2/2021
758016193,M,Thomas,H,Garcia,4055 Green Street,Nashville,TN,37214,4/21/1944,MC,5311658864767403,7/2022
484040263,M,Jose,L,Barrett,2917 Nutters Barn Lane,Des Moines,IA,50309,8/23/1934,MC,5578034657736211,7/2022
275069121,M,James,L,Short,4542 Harter Street,Dayton,OH,45402,9/14/1962,MC,5595584759789673,6/2020
690010990,F,Margaret,R,Wilson,4341 Dola Mine Road,Raleigh,NC,27603,1/9/1972,MC,5591936840243603,9/2021
213501385,M,Timothy,C,Nelson,488 Hickory Heights Drive,Baltimore,MD,21234,9/25/1928,MC,5379225696412993,4/2021
536844739,F,Victoria,A,Schick,1093 Raccoon Run,Redmond,WA,98052,11/29/1953,MC,5238115895575453,8/2021
221745397,F,Danielle,B,Sipes,631 Argonne Street,New Castle,DE,19720,2/14/1956,MC,5223851169522048,11/2020
251235104,F,Carol,H,Thor,1134 Deer Haven Drive,Greenville,SC,29601,12/19/1980,MC,5472892981331711,12/2021
407300121,M,Harvey,L,Young,4707 Harper Street,Madisonville,KY,42431,8/19/1949,MC,5178865589252619,7/2021
673201304,F,Melody,W,Woods,156 Yorkie Lane,Hinesville,GA,31313,1/15/1942,Visa,4556927977037153,7/2020
111144637,M,Robert,J,Thomas,2838 Cherry Ridge Drive,Buffalo,NY,14214,8/27/1955,Visa,4916732843603591,10/2021
221021337,F,Joyce,A,Fowler,1346 Columbia Road,Wrangle Hill,DE,19720,7/28/1977,Visa,4716556655968657,2/2021
505746742,M,Roy,B,Soper,3304 Romrog Way,Mirage Flats,NE,69347,2/5/1938,Visa,4532340514595726,1/2020
229246085,M,Marc,M,Adams,2596 Pinchelone Street,Chincoteague,VA,23336,3/13/1954,Visa,4556695514126033,4/2021
356624147,M,Eugenio,M,Morgan,1361 Fraggle Drive,Bensenville,IL,60106,9/30/1955,Visa,4716148154884047,1/2022
125442545,F,Dorothy,J,Craig,1230 Westwood Avenue,Bohemia,NY,11716,2/2/1934,Visa,4485169399039345,5/2021
311363553,M,Michael,M,McDowell,2186 Sand Fork Road,South Bend,IN,46625,1/13/1963,Visa,4532581722559992,7/2022
317182884,M,Wilbert,E,Waldron,173 Pearcy Avenue,Pokagon,IN,46703,12/14/1945,MC,5569998856292716,10/2022
509169854,M,Roger,S,Culp,2027 Hummingbird Way,Topeka,KS,66607,2/6/1926,MC,5287567884233520,10/2021
350686894,M,Edward,L,Chamberlain,3607 Oakmound Road,Chicago,IL,60631,2/16/1942,Visa,4556887369735626,10/2021
432381048,M,Craig,M,Smith,2164 Cambridge Court,Greenwood,AR,72936,11/17/1981,Visa,4916063118239659,4/2022
533391810,M,Marco,F,Keene,3576 Pratt Avenue,Redmond,WA,98052,2/8/1944,MC,5306180616416848,12/2022
615468278,M,Joey,K,Burke,4252 Maxwell Farm Road,Sacramento,CA,95814,2/27/1959,Visa,4916985955210874,2/2022
348045604,F,Bonnie,N,Garrett,4733 Oakmound Road,Chicago,IL,60605,10/2/1969,MC,5543154391665716,2/2022
395686612,F,Tracy,J,Stops,792 Grant View Drive,Milwaukee,WI,53202,9/12/1989,Visa,4532476280749723,9/2020
680462752,M,Craig,C,Buford,3668 Hickory Ridge Drive,Las Vegas,NV,89101,3/18/1977,Visa,4485208789849226,7/2021
489159440,M,Benjamin,M,Manna,13 Penn Street,Bowling Green,MO,63334,5/8/1965,Visa,4532214631688922,5/2021
150159009,M,Joe,A,Boutwell,519 Briarwood Drive,Camden,NJ,08102,5/28/1927,MC,5141494005954775,6/2022
171381480,F,Phyllis,B,Taylor,4604 Stout Street,Harrisburg,PA,17111,11/8/1983,MC,5190311182304642,1/2022
499841255,F,Deborah,M,Walton,1040 Fairmont Avenue,Higginsville,MO,64037,10/11/1948,Visa,4485859072024529,1/2022
632300182,M,Michael,M,Hurd,4413 Colonial Drive,Sealy,TX,77474,3/25/1976,MC,5289748671503758,7/2020
445064524,M,Jeffery,R,Ton,4420 Dovetail Estates,Clinton,OK,73601,8/31/1978,MC,5151584147395973,4/2022
388846471,M,Matthew,C,Johnson,3589 Lauren Drive,Platteville,WI,53818,7/31/1955,Visa,4716540684230461,2/2022
551184625,F,Mary,A,Gonzales,4684 Parkview Drive,Anaheim,CA,92801,1/19/1940,Visa,4485550839601663,6/2022
543471407,F,Stephanie,C,Smith,1738 Seneca Drive,Sherwood,OR,97140,3/1/1929,Visa,4929967763029477,12/2020
477865429,F,Lindsay,G,Broder,984 Laurel Lee,Saint Paul,MN,55114,2/13/1978,MC,5482509701387280,11/2021
496243653,F,Therese,J,Hillard,2937 Rodney Street,Dardenne,MO,63366,3/10/1936,MC,5291433660080102,11/2022
397588828,M,Michael,H,Hall,4040 Lynch Street,Random Lake,WI,53075,10/23/1958,MC,5380593120877728,4/2022
635508469,F,Mary,R,Acosta,2268 New York Avenue,Grapevine,TX,76051,7/23/1976,MC,5251857317631347,5/2020
146420625,M,John,B,Cantrell,2717 Red Bud Lane,Secaucus,NJ,07094,7/16/1977,Visa,4916533194168022,5/2020
156423712,M,Richard,T,Hahn,374 Passaic Street,Bayonne,NJ,07002,9/21/1971,MC,5177491708946642,6/2020
384622218,F,Ella,M,Jones,2667 Juniper Drive,Caro,MI,48723,11/25/1989,Visa,4929568053434169,5/2020
534541484,M,Larry,S,Wynn,3146 Conifer Drive,Seattle,WA,98109,10/31/1933,Visa,4532866935834856,5/2021
409532906,M,Richard,S,Rubio,4499 Glory Road,Nashville,TN,37201,8/31/1949,MC,5495076533866001,3/2020
255230138,F,Angela,T,Coffin,4556 Kuhl Avenue,Atlanta,GA,30329,1/29/1948,Visa,4539865420614602,3/2021
698019541,M,Fred,G,Sierra,4759 Queens Lane,Lynchburg,VA,24501,5/25/1961,MC,5112083617376264,5/2021
526791251,M,Robbie,C,Jones,2716 East Avenue,Phoenix,AZ,85004,5/21/1955,MC,5519379316619056,9/2020
175289528,M,Charles,D,Wright,4183 Stiles Street,Pittsburgh,PA,15201,6/29/1936,MC,5470837375105850,10/2021
383053725,F,Joan,S,Kucera,2687 Nash Street,Detroit,MI,48226,4/30/1941,MC,5483156455539077,3/2021
226515247,M,Tim,C,Altamirano,411 Douglas Dairy Road,Roanoke,VA,24011,5/24/1991,MC,5363849704749399,5/2020
201222317,M,Louis,E,Laing,3689 Wakefield Street,Hatboro,PA,19040,8/22/1943,MC,5150827582778513,9/2020
035364828,F,Sara,C,Brown,2219 Myra Street,Providence,RI,02903,4/23/1976,Visa,4532820997316328,8/2022
771285183,M,Ryan,C,Rogers,4096 Collins Street,Tampa,FL,33619,5/1/1937,MC,5108928640025377,5/2021
008321777,M,Thomas,C,Beebe,4594 Duff Avenue,South Burlington,VT,05403,3/21/1947,Visa,4716293491274963,10/2021
132606409,M,Barry,V,Crawford,3563 Jarvisville Road,Huntington,NY,11743,7/16/1960,MC,5499591692452019,4/2022
763014163,F,Aurora,A,Lujan,1626 Wilkinson Street,Nashville,TN,37211,5/10/1977,Visa,4556190508728366,5/2021
456290842,M,Kevin,A,Thigpen,1931 Margaret Street,Houston,TX,77007,10/5/1937,MC,5331752229683128,11/2020
029265251,M,Colby,G,Wink,4560 Burke Street,Waltham,MA,02154,6/8/1969,MC,5313077326448064,4/2022
600239615,F,Evelyn,F,Sargent,3520 Farm Meadow Drive,Tucson,AZ,85701,7/19/1957,MC,5454344803382821,6/2022
375282198,F,Salina,B,Gordon,48 Bartlett Avenue,Royal Oak,MI,48067,6/13/1981,Visa,4532444822386602,11/2022
592280319,F,Barbara,J,Wells,3943 Everette Alley,Miami,FL,33131,2/21/1930,MC,5322027791755229,10/2021
087923426,F,Kristi,S,Russell,1010 Grove Street,Long Island City,NY,11101,8/24/1927,Visa,4485429884815181,5/2021
187404032,F,Shirley,G,Lowry,4473 Stiles Street,Pittsburgh,PA,15219,8/11/1962,Visa,4485660229946386,1/2022
606503602,F,Barbara,D,Acosta,1475 Coleman Avenue,Oceanside,CA,92054,8/25/1967,MC,5425474250956938,8/2022
630588151,F,Dolores,L,Gibson,2517 Liberty Street,Dallas,TX,75202,3/24/1955,Visa,4916283158413861,9/2021
267493056,M,Steven,J,Sewell,172 Maryland Avenue,Tampa,FL,33607,11/5/1950,MC,5528727084433820,3/2022
379275144,M,Angel,C,Williams,3485 Wetzel Lane,Grand Rapids,MI,49503,7/7/1943,MC,5316531514242546,2/2020
565189118,F,Judy,M,McAfee,4684 Riverwood Drive,Sacramento,CA,95814,5/28/1976,Visa,4916390791114499,5/2021
415560603,F,Sadie,W,Johnson,2186 Farm Meadow Drive,Nashville,TN,37210,2/9/1991,MC,5343364533589011,4/2022
390270419,M,Edward,A,Paul,1447 Sycamore Lake Road,Green Bay,WI,54301,1/2/1983,Visa,4716221535548845,2/2021
514090568,F,Maureen,W,Harris,2530 Maloy Court,Blue Rapids,KS,66411,6/24/1970,Visa,4532703894703949,7/2021
545464039,M,Aaron,T,James,1831 Timber Ridge Road,Elk Grove,CA,95624,12/2/1963,Visa,4716091785344413,5/2022
101480257,M,James,K,Carper,1590 Plainfield Avenue,Mcdougall,NY,14501,4/17/1947,MC,5324482846251112,4/2022
471483057,F,Nora,M,Nielson,822 Haul Road,Minneapolis,MN,55415,1/24/1943,Visa,4556796194845668,2/2020
454434908,M,Bob,A,Belmont,4212 Margaret Street,Houston,TX,77587,1/2/1982,MC,5309565325014388,1/2021
523868865,M,Johnny,P,Berke,2444 Davis Lane,Denver,CO,80216,5/6/1954,MC,5254061656555244,1/2021
658011144,M,Scott,E,Melara,356 Traction Street,Greenville,SC,29601,6/13/1947,Visa,4929251916176679,2/2022
492649778,M,Bernard,K,Davis,826 Blane Street,Manchester,MO,63011,2/9/1981,Visa,4916755864401058,12/2021
454028902,F,Theresa,D,Perez,1491 Patterson Street,Houston,TX,77006,3/17/1929,Visa,4916649860618619,1/2021
663019910,M,Lloyd,K,Christian,4688 Roguski Road,Natchitoches,LA,71457,9/14/1965,Visa,4556846222155679,2/2020
328045761,F,Bethany,J,Chan,645 Oakmound Drive,Chicago,IL,60607,8/12/1986,Visa,4485321670969845,4/2020
330306377,M,Michael,S,Weiss,1422 Walkers Ridge Way,Westchester,IL,60154,5/6/1963,Visa,4556704137745417,9/2022
223395894,F,Estrella,E,Riley,4216 Jehovah Drive,Waynesboro,VA,22980,11/25/1980,MC,5416346552214805,1/2022
484348452,F,Dawn,K,Thomas,1192 Centennial Farm Road,Coin,IA,51636,4/17/1940,Visa,4485639017516023,8/2020
670227419,M,Arturo,T,Young,2506 Hillview Drive,Columbus,GA,31901,1/12/1969,MC,5532747060589753,6/2022
594746932,M,Bruce,L,Anderson,1968 Woodside Circle,Panama City,FL,32401,3/30/1968,Visa,4485191797940221,7/2020
534467890,M,John,H,Bowlin,4747 Chardonnay Drive,Woodland,WA,98674,11/11/1929,Visa,4539653969718046,4/2022
360242402,M,Larry,M,Simmons,3059 Farland Street,Chicago,IL,60637,6/1/1972,MC,5112843778261021,11/2021
218519908,F,Michael,G,Torres,953 Hickory Heights Drive,Hanover,MD,21076,10/17/1931,MC,5200453371202878,10/2022
673168772,F,Andrea,D,Chatman,4694 Lilac Lane,Statesboro,GA,30458,8/29/1943,Visa,4556017675860880,7/2022
469296200,M,Billy,K,Dobbins,3438 Hillcrest Circle,Fridley,MN,55432,4/9/1949,MC,5215319257846786,3/2020
397132376,M,Larry,G,Nelson,4904 Rockford Mountain Lane,Milwaukee,WI,53202,6/11/1963,MC,5462244802737175,4/2021
330649042,M,James,A,Sawyer,145 University Hill Road,Mahomet,IL,61853,5/24/1962,MC,5536380334593413,5/2021
358161091,F,Anita,D,Lafever,103 Carter Street,Blairsville (Hamilton),IL,62859,10/20/1933,MC,5351651545249967,6/2021
267979455,M,Donald,L,Ostrowski,374 Brannon Avenue,Jacksonville,FL,32205,10/20/1973,Visa,4532252135722284,12/2021
627447043,F,Evelyn,A,Carnes,327 Baker Avenue,Dallas,TX,75247,3/22/1972,Visa,4716215727852171,12/2020
602220190,F,Classie,H,Christensen,3472 Chicago Avenue,Fresno,CA,93721,12/11/1943,MC,5196731975725972,3/2022
327728104,M,Ronald,E,Surber,1976 Braxton Street,Rockford,IL,61101,9/20/1945,Visa,4929014720224352,12/2022
245087369,M,Jack,K,Lair,4165 Hannah Street,Asheville,NC,28801,3/2/1935,Visa,4539293694160519,5/2021
406609725,M,Kurt,S,Hill,3695 North Bend River Road,London,KY,40741,4/5/1932,MC,5570032195022886,5/2022
562472970,F,Jackie,J,Rockwell,784 Armbrester Drive,Torrance,CA,90503,7/24/1965,MC,5149734288422541,4/2021
259741778,M,Lonny,D,Colon,3870 Neuport Lane,Covington,GA,30209,2/15/1991,MC,5322642864890180,4/2021
544665519,M,John,D,Nason,3749 Hope Street,Portland,OR,97205,9/16/1984,MC,5440452908022601,12/2021
212236918,F,Jo,W,Bolan,3051 Chatham Way,Mc Lean,MD,22102,9/2/1986,Visa,4556025137341571,2/2020
311724859,M,Gregory,R,Pham,429 Sugarfoot Lane,Lafayette,IN,47904,7/19/1934,MC,5534848625924689,9/2022
567757392,M,Robert,V,Robb,3356 Felosa Drive,Los Angeles,CA,90029,10/11/1929,MC,5499730253835580,11/2020
197079057,M,David,E,Moreno,2483 Spring Avenue,Eagleville,PA,19403,2/27/1937,Visa,4485462137502165,3/2021
372129372,F,Lillian,A,Ley,4342 Tennessee Avenue,Pontiac,MI,48057,9/5/1974,Visa,4929459123962753,7/2021
542048200,M,Robert,S,Frison,1118 Center Street,Lincoln City,OR,97367,10/9/1929,Visa,4556812621784055,6/2021
620509318,M,Jason,V,Merritt,2659 Gordon Street,Ontario,CA,91762,10/2/1947,MC,5120249225026142,10/2022
152922834,F,Heather,T,Arrington,2409 Drummond Street,Newark,NJ,07102,10/27/1962,Visa,4716754608428974,5/2021
508982439,F,Marva,M,Miller,633 North Avenue,Lincoln,NE,68501,5/22/1965,MC,5320727382124642,3/2020
436113316,F,Helen,S,Gilmore,455 Tecumsah Lane,Monroe,LA,71201,10/19/1974,MC,5513883097142655,8/2022
231631934,F,April,C,Matteson,3098 Allison Avenue,Fredericksburg,VA,22401,1/3/1962,Visa,4556550968283774,9/2022
019661436,M,Stanley,B,Miller,2919 Aspen Court,Cambridge,MA,02138,2/20/1960,Visa,4929091241288660,6/2022
688057708,F,Thelma,S,Hartman,3755 Goosetown Drive,Newton,NC,28658,10/27/1972,MC,5582312216863062,4/2021
089648037,F,Vanessa,T,Schermerhorn,481 Gandy Street,Syracuse,NY,13202,9/17/1971,MC,5531651360062621,4/2022
373169875,M,Arnold,K,Hafley,162 Ritter Avenue,Roseville,MI,48066,10/26/1976,MC,5541010123583969,6/2022
194164334,F,Deanna,R,Remington,968 Cityview Drive,Glenolden,PA,19036,6/14/1976,Visa,4532276814248972,5/2022
266504722,F,Joan,D,Marino,711 Steve Hunt Road,Miami,FL,33169,11/8/1992,MC,5571693249764036,10/2022
449713596,F,Sara,W,Mone,723 Olen Thomas Drive,Myra,TX,76253,3/11/1952,MC,5271383003153336,11/2021
406474933,F,Erica,J,Duncan,3262 Karen Lane,Louisville,KY,40203,4/25/1954,Visa,4716725878126688,10/2021
455104189,M,Johnnie,P,Brown,2175 Payne Street,Houston,TX,77032,10/7/1956,MC,5459700829319763,8/2021
145902261,F,Stacey,C,Smith,3054 Briarwood Drive,Bridgeton,NJ,08302,10/7/1946,MC,5272785242988778,12/2022
089095808,M,George,Y,Woods,1300 Westwood Avenue,Garden City,NY,11530,10/18/1954,MC,5494617531707563,2/2022
626145303,F,Annie,M,Matzke,1341 Pike Street,San Diego,CA,92123,3/15/1990,Visa,4716389858394640,7/2022
653124778,F,Billie,J,Shay,1168 Leo Street,Denver,CO,80202,8/24/1944,Visa,4556909046099877,9/2021
563279691,F,Ina,G,Davis,4677 Eagles Nest Drive,Sacramento,CA,95814,9/14/1929,Visa,4556414389167084,7/2022
284487665,M,Rodney,F,Scott,3820 Bates Brothers Road,Westerville,OH,43081,4/10/1965,MC,5375417392555712,10/2022
465033519,F,Julia,A,Bearden,1001 Alexander Drive,Seymour,TX,76380,2/21/1962,MC,5472008784793656,4/2021
545920163,M,Douglas,S,Wing,3406 Evergreen Lane,Bell,CA,90201,2/24/1987,Visa,4929493258138616,12/2021
531848110,F,Shelley,J,Jackson,3615 Ryder Avenue,Seattle,WA,98109,1/4/1927,Visa,4916227394512457,9/2022
140044208,M,Floyd,F,Singleton,1674 Hedge Street,Millington,NJ,07946,9/16/1954,Visa,4532062041284026,9/2021
642723013,F,Nelda,R,Doyle,4639 Candlelight Drive,La Porte,TX,77571,1/25/1967,Visa,4539677644822170,7/2022
664109227,M,James,A,Reed,4790 Big Indian,Poydras,LA,70085,4/21/1989,MC,5151623200365208,5/2021
375166658,F,Lena,M,Bryant,4462 Robinson Court,Saginaw,MI,48607,6/24/1961,Visa,4556546721648691,3/2022
229851794,M,John,K,Robertson,3129 Golf Course Drive,Reston,VA,22090,11/4/1965,Visa,4916036478772485,1/2022
433399216,M,Jesus,E,Blanch,2258 Washburn Street,Baton Rouge,LA,70801,4/3/1952,Visa,4556385269071085,5/2021
675209326,F,Wendi,A,Pugh,1766 Elk Creek Road,Norcross,GA,30093,2/9/1987,Visa,4539126593012219,7/2021
615988663,F,Lisa,M,Terry,1729 Coleman Avenue,Calexico,CA,92231,9/27/1970,MC,5550551246862325,8/2020
667012944,M,Teddy,S,Joy,1268 Fowler Avenue,Lawrenceville,GA,30245,7/17/1960,Visa,4539057946246412,5/2022
662036300,M,Steve,S,Fleshman,1624 Big Indian,New Orleans,LA,70112,8/27/1960,MC,5560093662639307,7/2022
021442877,F,Ann,G,Washington,2645 Smith Street,Boston,MA,02110,4/29/1971,MC,5235975563819399,6/2022
550524184,F,Bettie,F,Chapman,3435 Alpaca Way,Los Angeles,CA,90017,11/15/1977,MC,5373031143333410,10/2022
241896806,M,Charles,L,Clements,1390 Kelly Street,China Grove,NC,28023,7/7/1979,MC,5336366839081493,9/2022
256156442,F,Belinda,B,Spangler,2856 Edington Drive,Smyrna,GA,30082,12/20/1943,Visa,4539551819884895,5/2021
411802022,M,Matthew,K,Butler,2775 Wilkinson Street,Gallatin,TN,37066,9/3/1988,MC,5518193462160976,2/2022
549732004,F,Brandy,J,Whitaker,387 Alexander Avenue,Oakland,CA,94612,5/20/1961,MC,5552480530076780,3/2022
384727094,F,Dianne,H,Myers,4896 Goff Avenue,Sturgis,MI,49091,6/26/1959,MC,5433445210355262,9/2020
680602243,F,Samantha,W,Meadows,125 Camden Street,Reno,NV,89502,11/27/1957,MC,5561744358478017,2/2022
417824198,F,Maria,J,Martens,4219 Strother Street,Birmingham,AL,35212,3/20/1967,MC,5514831806610784,9/2022
